7.220737573490112471e-01
5.019775521111704553e-01
3.636557990379476468e-01
2.889363976483164675e-01
2.433992517370390241e-01
2.178514163548904703e-01
1.981827899518974201e-01
1.832175307322287949e-01
1.731694281133084878e-01
1.624799572421166127e-01
1.557455905932657592e-01
1.450561197220738840e-01
1.306253340459648804e-01
1.227151256012828373e-01
1.173703901656868442e-01
1.130946018172100942e-01
1.101015499732763692e-01
1.086050240513094511e-01
1.066809192944948581e-01
1.036878674505611331e-01
1.017637626937465400e-01
9.919828968466049002e-02
9.738107963655784349e-02
9.535008017103141498e-02
9.396044895777644346e-02
9.225013361838574344e-02
9.086050240513077192e-02
9.000534473543542191e-02
8.829502939604472189e-02
8.733297701763742538e-02
8.701229289150169688e-02
8.487439871726332186e-02
8.284339925173689334e-02
8.188134687332959682e-02
8.038482095136267880e-02
7.920897915553160029e-02
7.856761090326003227e-02
7.632282202030971074e-02
7.450561197220706422e-02
7.386424371993549620e-02
7.236771779796857818e-02
7.129877071084944617e-02
7.001603420630642116e-02
6.894708711918728916e-02
6.787814003206804614e-02
6.680919294494880312e-02
6.627471940138918161e-02
6.520577231427004961e-02
6.413682522715080658e-02
6.274719401389583506e-02
6.178514163548853855e-02
6.082308925708124203e-02
5.986103687867394552e-02
5.708177445216400248e-02
5.601282736504487048e-02
5.462319615178989896e-02
5.312667022982298093e-02
5.195082843399190242e-02
4.970603955104158089e-02
4.895777659005817739e-02
4.778193479422709888e-02
4.671298770710796688e-02
4.532335649385299536e-02
4.425440940673386336e-02
4.382683057188618836e-02
4.318546231961462034e-02
4.286477819347889184e-02
4.222340994120732383e-02
4.168893639764770231e-02
4.115446285408808080e-02
4.008551576696883778e-02
3.965793693212116278e-02
3.901656867984959476e-02
3.805451630144229824e-02
3.741314804917084125e-02
3.645109567076354473e-02
3.580972741849208774e-02
3.506146445750868423e-02
3.035809727418425918e-02
2.993051843933658418e-02
2.822020309994588416e-02
2.458578300374059111e-02
1.378941742383676949e-02
-6.661338147750939243e-16
