2.019000000000000000e+03
1.214000000000000000e+03
7.490000000000000000e+02
4.190000000000000000e+02
3.120000000000000000e+02
2.130000000000000000e+02
1.510000000000000000e+02
1.110000000000000000e+02
8.300000000000000000e+01
6.700000000000000000e+01
4.100000000000000000e+01
4.800000000000000000e+01
3.900000000000000000e+01
1.700000000000000000e+01
1.900000000000000000e+01
1.900000000000000000e+01
9.000000000000000000e+00
1.900000000000000000e+01
6.000000000000000000e+00
1.300000000000000000e+01
8.000000000000000000e+00
4.000000000000000000e+00
4.000000000000000000e+00
1.000000000000000000e+00
3.000000000000000000e+00
4.000000000000000000e+00
2.000000000000000000e+00
1.000000000000000000e+00
2.000000000000000000e+00
2.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
